beneficiary_id,query_country_code,query_country,query_type,query_state,query_region,query_county,query_city,query_postal_code,query_address,result_country,result_region,result_county,result_city,result_postal_code,result_street,result_number,result_full_address,result_lat,result_long,geocoded,lau
sc information technology college - elinf srl,RO,Romania,project,,,,,,,Romania,Județul Timiș,Municipiul Timișoara,Timișoara,,,,"Coriolan Brediceanu, Nr. 8, Etaj 4, Cam. 405, Timișoara, Romania",45.7566364,21.2223985,True,155243
sc inteliform srl,RO,Romania,project,,,,,,,Romania,Județul Timiș,Municipiul Timișoara,Timișoara,307285,Calea Moşniţei,21,"Calea Moşniţei 21, Timișoara 307285, Romania",45.744934,21.2744614,True,155243
s.c. sulfatim s.r.l.,RO,Romania,project,,,,,,,Romania,Județul Timiș,Municipiul Timișoara,Timișoara,300425,Strada Mareşal Alexandru Averescu,,"Strada Mareşal Alexandru Averescu, Timișoara 300425, Romania",45.7322204,21.2336326,True,155243
sc aem sa,RO,Romania,project,,,,,,,Romania,Județul Timiș,Municipiul Timișoara,Timișoara,300693,Calea Buziașului,26,"Calea Buziașului 26, Timișoara 300693, Romania",45.7325116,21.2562671,True,155243
sc capabil srl,RO,Romania,project,,,,,,,Romania,Județul Timiș,Municipiul Timișoara,Timișoara,,,,"Pta Unirii, 11, Timisoara, Timis, Timișoara, Romania",45.75835999999999,21.22951,True,155243
sc art papel group srl,RO,Romania,project,,,,,,,Romania,Județul Timiș,Municipiul Timișoara,Timișoara,,Strada Jean Monet,12,"Strada Jean Monet 12, Timișoara, Romania",45.72622499999999,21.234941,True,155243
sc as consult srl,RO,Romania,project,,,,,,,Romania,Județul Timiș,Municipiul Timișoara,Timișoara,,Piața Victoriei,4,"Piața Victoriei 4, Timișoara, Romania",45.75328440000001,21.2248233,True,155243
gauss s.r.l.,RO,Romania,project,,,,,,,Romania,Județul Timiș,Municipiul Timișoara,Timișoara,300724,,,"Str. Aries, Calea Martirilor 1989 1-3-5; Corp D, Timișoara 300724, Romania",45.74028,21.239242,True,155243
inteliform srl,RO,Romania,project,,,,,,,Romania,Județul Timiș,Municipiul Timișoara,Timișoara,307285,Calea Moşniţei,21,"Calea Moşniţei 21, Timișoara 307285, Romania",45.744934,21.2744614,True,155243
psiho profil,RO,Romania,project,,,,,,,Romania,Județul Timiș,Municipiul Timișoara,Timișoara,,,,"Str. Paris, 11, Timisoara, Timis, 300010, Timișoara, Romania",45.75578,21.22303,True,155243
rgs-engineering srl,RO,Romania,project,,,,,,,Romania,Județul Timiș,Municipiul Timișoara,Timișoara,300425,,,"Iosefin - Dâmbovița, Timișoara 300425, Romania",45.744417,21.2023206,True,155243
s.c. maschinenbau timisoara s.r.l.,RO,Romania,project,,,,,,,Romania,Județul Timiș,Municipiul Timișoara,Timișoara,300571,Calea Stan Vidrighin,Nr. 5A,"Calea Stan Vidrighin Nr. 5A, Timișoara 300571, Romania",45.740272,21.265779,True,155243
s.c. intuitive software s.r.l. timisoara,RO,Romania,project,,,,,,,Romania,Județul Timiș,Municipiul Timișoara,Timișoara,300755,Bulevardul Liviu Rebreanu,76,"Bulevardul Liviu Rebreanu 76, Timișoara 300755, Romania",45.7359567,21.2299487,True,155243
nova mind s.r.l.,RO,Romania,project,,,,,,,Romania,Județul Timiș,Municipiul Timișoara,Timișoara,,Strada Gheorghe Lazăr,27,"Ap. 1, Strada Gheorghe Lazăr 27, Timișoara, Romania",45.7616158,21.2133551,True,155243
s.c. a&c consulting centre s.r.l.,RO,Romania,project,,,,,,,Romania,Județul Timiș,Municipiul Timișoara,Timișoara,300015,Strada Suceava,5A,"Strada Suceava 5A, Timișoara 300015, Romania",45.7570269,21.2115146,True,155243
s.c. azur s.a.,RO,Romania,project,,,,,,,Romania,Județul Timiș,Municipiul Timișoara,Timișoara,300571,Bulevardul Constructorilor,1-3,"Bulevardul Constructorilor, 1-3, Timișoara 300571, Romania",45.7407891,21.2630936,True,155243
s.c. nano inteliform s.r.l.timisoara,RO,Romania,project,,,,,,,Romania,Județul Timiș,Municipiul Timișoara,Timișoara,307285,Calea Moşniţei,21,"Calea Moşniţei 21, Timișoara 307285, Romania",45.744934,21.2744614,True,155243
sc eltrex srl,RO,Romania,project,,,,,,,Romania,Județul Timiș,Municipiul Timișoara,Timișoara,300369,Strada Grigore Alexandrescu,180,"Strada Grigore Alexandrescu 180, Timișoara 300369, Romania",45.779985,21.2189491,True,155243
leonard collection s.r.l.,RO,Romania,project,,,,,,,Romania,Județul Timiș,Municipiul Timișoara,Timișoara,300115,Strada Johann Heinrich Pestalozzi,20,"Strada Johann Heinrich Pestalozzi 20, Timișoara 300115, Romania",45.7544622,21.2462334,True,155243
pneus expert,RO,Romania,project,,,,,,,Romania,Județul Timiș,Municipiul Timișoara,Timișoara,307200,Splaiul Griviţa,3,"Splaiul Griviţa 3, Timișoara 307200, Romania",45.760748,21.25783599999999,True,155243
mondo computers s.r.l.,RO,Romania,project,,,,,,,Romania,Județul Timiș,Municipiul Timișoara,Timișoara,,Strada Gloriei,14,"Strada Gloriei 14, Timișoara, Romania",45.751863,21.249672,True,155243
municipiul timisoara,RO,Romania,project,,,,,,,Romania,Timiș County,Timisoara,Timișoara,,,,"Timișoara, Romania",45.7488716,21.2086793,True,155243
elkim special,RO,Romania,project,,,,,,,Romania,Județul Timiș,Municipiul Timișoara,Timișoara,300254,,,"Str. Constantin cel Mare, 21, Timisoara, Timis, 300265, Timișoara 300254, Romania",45.7705,21.234,True,155243
colegiul national banatean,RO,Romania,project,,,,,,,Romania,Județul Timiș,Municipiul Timișoara,Timișoara,300425,Bulevardul 16 Decembrie 1989,26,"Bulevardul 16 Decembrie 1989 26, Timișoara 300425, Romania",45.74439700000001,21.213722,True,155243
comandor international s.r.l.,RO,Romania,project,,,,,,,Romania,Județul Timiș,Municipiul Timișoara,Timișoara,300210,,33,"33, Timișoara 300210, Romania",45.7333025,21.22085449999999,True,155243
imperium grup haus s.r.l.,RO,Romania,project,,,,,,,Romania,Județul Timiș,Municipiul Timișoara,Timișoara,300291,Strada Dr. Grigore T. Popa,36,"Strada Dr. Grigore T. Popa 36, Timișoara 300291, Romania",45.7805086,21.2219333,True,155243
"fundatia de abilitare ""speranta""",RO,Romania,project,,,,,,,Romania,Județul Timiș,Municipiul Timișoara,Timișoara,300050,Strada Aurel Popovici,17,"Strada Aurel Popovici 17, Timișoara 300050, Romania",45.7612435,21.2342,True,155243
fundatia scoala de afaceri si meserii,RO,Romania,project,,,,,,,Romania,Județul Timiș,Municipiul Timișoara,Timișoara,,,,"Str. Aries, 19, Timisoara, Timis, 300579, Timișoara, Romania",45.7407,21.2392999,True,155243
logitrade s.r.l. (fost logitrade consulting s.r.l.),RO,Romania,project,,,,,,,Romania,Județul Timiș,Municipiul Timișoara,Timișoara,307285,Calea Buziașului,11,"Calea Buziașului 11, Timișoara 307285, Romania",45.731219,21.2649,True,155243
metronom b srl,RO,Romania,project,,,,,,,Romania,Județul Timiș,Municipiul Timișoara,Timișoara,,,,"Cal. Mosnitei, 4, Timisoara, Timis, 300547, Timișoara, Romania",45.7445958,21.272954,True,155243
epoint web solutions s.r.l.,RO,Romania,project,,,,,,,Romania,Județul Timiș,Municipiul Timișoara,Timișoara,300393,Strada Dornei,,"Strada Dornei, Timișoara 300393, Romania",45.759387,21.2153503,True,155243
evergreen distribution s.r.l.,RO,Romania,project,,,,,,,Romania,Județul Timiș,Municipiul Timișoara,Timișoara,300718,Calea Buziașului,11A,"Calea Buziașului 11A, Timișoara 300718, Romania",45.73152109999999,21.26599079999999,True,155243
fastbit s.r.l.,RO,Romania,project,,,,,,,Romania,Județul Timiș,Municipiul Timișoara,Timișoara,300254,Strada Stuparilor,45A,"Strada Stuparilor 45A, Timișoara 300254, Romania",45.7724699,21.2448499,True,155243
gittanos company srl,RO,Romania,project,,,,,,,Romania,Județul Timiș,Municipiul Timișoara,Timișoara,300094,Strada Dacilor,14,"Strada Dacilor 14, Timișoara 300094, Romania",45.7592788,21.2494382,True,155243
glissando s.r.l.,RO,Romania,project,,,,,,,Romania,Județul Timiș,Municipiul Timișoara,Timișoara,300167,Strada Gării,nr. 15,"Strada Gării nr. 15, Timișoara 300167, Romania",45.74876399999999,21.19792,True,155243
greenforest srl,RO,Romania,project,,,,,,,Romania,Județul Timiș,Municipiul Timișoara,Timișoara,300133,Strada Simion Bărnuțiu,28,"Strada Simion Bărnuțiu 28, Timișoara 300133, Romania",45.7634903,21.2532238,True,155243
grup scolar industrial de materiale de constructii,RO,Romania,project,,,,,,,Romania,Județul Timiș,Municipiul Timișoara,Timișoara,,Bulevardul Regele Carol I,11,"Bulevardul Regele Carol I 11, Timișoara, Romania",45.7451557,21.2123068,True,155243
ascent soft s.r.l.,RO,Romania,project,,,,,,,Romania,Județul Timiș,Municipiul Timișoara,Timișoara,300613,Strada Vadul Crișului,30,"Strada Vadul Crișului 30, Timișoara 300613, Romania",45.7583,21.1894,True,155243
asociatia clusterul de energii sustenabile din ro - rosenc,RO,Romania,project,,,,,,,Romania,Județul Timiș,Municipiul Timișoara,Timișoara,300159,Bulevardul Republicii,9,"Bulevardul Republicii 9, Timișoara 300159, Romania",45.751446,21.214798,True,155243
acellum srl,RO,Romania,project,,,,,,,Romania,Județul Timiș,Municipiul Timișoara,Timișoara,,,,"Cal. Buziasului, 11, Timisoara, Timis, 300714, Timișoara, Romania",45.7313,21.2633,True,155243
adecco resurse umane,RO,Romania,project,,,,,,,Romania,Județul Timiș,Municipiul Timișoara,Timișoara,,Bulevardul Take Ionescu,44-46,"Bulevardul Take Ionescu 44-46, Timișoara, Romania",45.761587,21.245251,True,155243
agentia pentru informarea si dezvoltarea organizatiilor neguvernamentale (aid- ong),RO,Romania,project,,,,,,,Romania,Județul Timiș,Municipiul Timișoara,Timișoara,,,,"Str. Alecsandri Vasile, 8, Timisoara, Timis, 300078, Timișoara, Romania",45.75715,21.22790999999999,True,155243
azur srl,RO,Romania,project,,,,,,,Romania,Județul Timiș,Municipiul Timișoara,Timișoara,300571,Bulevardul Constructorilor,1-3,"Bulevardul Constructorilor, 1-3, Timișoara 300571, Romania",45.7407891,21.2630936,True,155243
b.n.business s.r.l.,RO,Romania,project,,,,,,,Romania,Județul Timiș,Municipiul Timișoara,Timișoara,300457,Strada Dreptatea,1A,"Strada Dreptatea 1A, Timișoara 300457, Romania",45.7366237,21.2020415,True,155243
baustern s.r.l.,RO,Romania,project,,,,,,,Romania,Județul Timiș,Municipiul Timișoara,Timișoara,,Piața Alexandru Mocioni,6,"Piața Alexandru Mocioni 6, Timișoara, Romania",45.74548299999999,21.216058,True,155243
asociatia novum,RO,Romania,project,,,,,,,Romania,Județul Timiș,Municipiul Timișoara,Timișoara,,Bulevardul General Ion Dragalina,,"Bulevardul General Ion Dragalina, Timișoara, Romania",45.746368,21.210198,True,155243
centrul regional de formare continua pentru administratia publica locala timisoara,RO,Romania,project,,,,,,,Romania,Județul Timiș,Municipiul Timișoara,Timișoara,300254,Calea Sever Bocu,49,"Calea Sever Bocu 49, Timișoara 300254, Romania",45.7789804,21.23377709999999,True,155243
city promotions s.r.l.,RO,Romania,project,,,,,,,Romania,Județul Timiș,Municipiul Timișoara,Timișoara,,,,"Str. Lazar Gheorghe, 23, Timisoara, Timis, 300344, Timișoara, Romania",45.7614,21.2147,True,155243
comuna dumbravita,RO,Romania,project,,,,,,,Romania,Timiș County,Dumbravita,Dumbrăvița,,,,"Dumbrăvița, Romania",45.79747959999999,21.2390768,True,155261
rus savitar,RO,Romania,project,,,,,,,Romania,Județul Timiș,Comuna Dumbrăvița,Dumbrăvița,,Strada Tudor Vladimirescu,118,"Strada Tudor Vladimirescu 118, Dumbrăvița, Romania",45.7898129,21.2385138,True,155261
maracana s.r.l.,RO,Romania,project,,,,,,,Romania,Județul Timiș,Comuna Sânandrei,,,DC58,,"DC58, Romania",45.8231584,21.2299526,True,155261
sc rus savitar srl,RO,Romania,project,,,,,,,Romania,Județul Timiș,Comuna Dumbrăvița,Dumbrăvița,,Strada Tudor Vladimirescu,118,"Strada Tudor Vladimirescu 118, Dumbrăvița, Romania",45.7898129,21.2385138,True,155261
sc comporsa srl,RO,Romania,project,,,,,,,Romania,Județul Timiș,Comuna Dumbrăvița,Dumbrăvița,300361,Strada Wolfgang Amadeus Mozart,,"etaj 2, Strada Wolfgang Amadeus Mozart, Dumbrăvița 300361, Romania",45.81104680000001,21.2614658,True,155261
primaria comunei soimus,RO,Romania,project,,,,,,,Romania,Județul Hunedoara,Comuna Șoimuș,Șoimuș,337450,DJ761,,"DJ761, Șoimuș 337450, Romania",45.915087,22.881167,True,91330
sc euroflex srl,RO,Romania,project,,,,,,,Romania,Județul Hunedoara,Municipiul Hunedoara,Hunedoara,,Strada Stufit,2,"Strada Stufit 2, Hunedoara, Romania",45.7853176,22.9080738,True,90431
primaria comunei baru,RO,Romania,project,,,,,,,Romania,Hunedoara County,Baru,Baru,337035,,,"Baru 337035, Romania",45.4697262,23.1654839,True,87996
aldona s.r.l.,RO,Romania,project,,,,,,,Romania,Județul Hunedoara,Orașul Simeria,,335901,DJ700,,"DJ700, 335901, Romania",45.8317178,22.9599714,True,87665
sc marmosim sa,RO,Romania,project,,,,,,,Romania,Județul Hunedoara,Orașul Simeria,Simeria,335900,Strada Cuza Vodă,24,"Strada Cuza Vodă 24, Simeria 335900, Romania",45.8519921,23.0021846,True,87665
filplast s.r.l,RO,Romania,project,,,,,,,Romania,Județul Hunedoara,Municipiul Orăștie,Orăștie,335700,Strada Nicolae Titulescu,,"Hala Alseca 1, Strada Nicolae Titulescu, Orăștie 335700, Romania",45.8507956,23.2005029,True,87638
sc filplast srl,RO,Romania,project,,,,,,,Romania,Județul Hunedoara,Municipiul Orăștie,Orăștie,335700,Strada Nicolae Titulescu,,"Hala Alseca 1, Strada Nicolae Titulescu, Orăștie 335700, Romania",45.8507956,23.2005029,True,87638
sc m&m orconstructa srl,RO,Romania,project,,,,,,,Romania,Județul Hunedoara,Municipiul Orăștie,Orăștie,335700,Strada Luncii,3,"Strada Luncii 3, Orăștie 335700, Romania",45.869828,23.21539809999999,True,87638
s.c. alseca automotive s.r.l. orastie,RO,Romania,project,,,,,,,Romania,Județul Hunedoara,Municipiul Orăștie,Orăștie,335700,Strada Nicolae Titulescu,60,"Strada Nicolae Titulescu 60, Orăștie 335700, Romania",45.8519374,23.1999791,True,87638
chimsport sa,RO,Romania,project,,,,,,,Romania,Județul Hunedoara,Municipiul Orăștie,Orăștie,335700,,,"Str. Codrului, 24, Orastie, Hunedoara, 335700, Orăștie 335700, Romania",45.83857,23.17126,True,87638
sc roben srl,RO,Romania,project,,,,,,,Romania,Județul Hunedoara,Orașul Hațeg,Hațeg,335500,Strada Horea,115,"Strada Horea 115, Hațeg 335500, Romania",45.60090090000001,22.9328831,True,87576
sc gaz hateg sa,RO,Romania,project,,,,,,,Romania,Județul Hunedoara,Orașul Hațeg,Hațeg,335500,Strada Victor Babeş,101,"Strada Victor Babeş 101, Hațeg 335500, Romania",45.6020329,22.931659,True,87576
sc trident impex srl,RO,Romania,project,,,,,,,Romania,Județul Hunedoara,Orașul Hațeg,Hațeg,335500,Strada Munții Retezat,32,"Strada Munții Retezat 32, Hațeg 335500, Romania",45.60874150000001,22.9488092,True,87576
gaz hateg sa,RO,Romania,project,,,,,,,Romania,Județul Hunedoara,Orașul Hațeg,Hațeg,335500,Strada Victor Babeş,101,"Strada Victor Babeş 101, Hațeg 335500, Romania",45.6020329,22.931659,True,87576
sc drupo srl,RO,Romania,project,,,,,,,Romania,Județul Hunedoara,Orașul Călan,Călan,335300,,,"Str. Furnalistului, 14, Calan, Hunedoara, Călan 335300, Romania",45.7347149,22.99220889999999,True,87424
"asociatia umanitara societatea doamnelor din calan - scoala postliceala sanitara ""carol davila"" calan",RO,Romania,project,,,,,,,Romania,Județul Hunedoara,Orașul Călan,Călan,335300,,,"Str. Densusianu Ovid, 6, Calan, Hunedoara, 335300, Călan 335300, Romania",45.7315859,23.0278658,True,87424
casito transimpex srl,RO,Romania,project,,,,,,,Romania,Județul Hunedoara,Orașul Călan,Călan,335300,,,"Str. Branistei, FN, Calan, Hunedoara, 335300, Călan 335300, Romania",45.7346,22.99009999999999,True,87424
sc interlog com srl,RO,Romania,project,,,,,,,Romania,Județul Hunedoara,Municipiul Brad,Brad,335200,Strada Cuza Vodă,,"Strada Cuza Vodă, Brad 335200, Romania",46.129136,22.793154,True,87291
scinterlogcomsrl,RO,Romania,project,,,,,,,Romania,Județul Hunedoara,Municipiul Brad,Brad,335200,Strada Cuza Vodă,,"Strada Cuza Vodă, Brad 335200, Romania",46.129136,22.793154,True,87291
sanatoriul pneumoftiziologie brad,RO,Romania,project,,,,,,,Romania,Județul Hunedoara,Municipiul Brad,Brad,335200,str. Magura,25,"str. Magura 25, Brad 335200, Romania",46.1352297,22.824434,True,87291
interlog com srl,RO,Romania,project,,,,,,,Romania,Județul Hunedoara,Municipiul Brad,Brad,335200,Strada Cuza Vodă,,"Strada Cuza Vodă, Brad 335200, Romania",46.129136,22.793154,True,87291
adarco invest s.r.l.,RO,Romania,project,,,,,,,Romania,Județul Hunedoara,Orașul Aninoasa,Aninoasa,335101,DN66A,,"DN66A, Aninoasa 335101, Romania",45.3764347,23.3415874,True,87219
sc alpin construct srl,RO,Romania,project,,,,,,,Romania,Județul Hunedoara,Municipiul Vulcan,Vulcan,336200,Bulevardul Nicolae Titulescu,53,"Bulevardul Nicolae Titulescu 53, Vulcan 336200, Romania",45.3766833,23.2881503,True,87175
simausrom comservimpex s.r.l.,RO,Romania,project,,,,,,,Romania,Județul Hunedoara,Orașul Petrila,Petrila,335800,Strada Jiului,11,"Strada Jiului 11, Petrila 335800, Romania",45.4456396,23.3855638,True,87077
s.c. simausrom comservimpex s.r.l.,RO,Romania,project,,,,,,,Romania,Județul Hunedoara,Orașul Petrila,Petrila,335800,Strada Jiului,11,"Strada Jiului 11, Petrila 335800, Romania",45.4456396,23.3855638,True,87077
consiliul local petrila,RO,Romania,project,,,,,,,Romania,Județul Hunedoara,Orașul Petrila,Petrila,335800,Strada Republicii,196,"Strada Republicii 196, Petrila 335800, Romania",45.45048239999999,23.4039689,True,87077
universitatea din petrosani,RO,Romania,project,,,,,,,Romania,Județul Hunedoara,Municipiul Petroșani,Petroșani,,Strada Universităţii,4,"Strada Universităţii 4, Petroșani, Romania",45.4182389,23.3741403,True,86990
sc bkd electronic sa,RO,Romania,project,,,,,,,Romania,Județul Hunedoara,Municipiul Petroșani,Petroșani,332005,Strada Anghel Saligny,3,"Nr. 3, Strada Anghel Saligny 3, Petroșani 332005, Romania",45.420187,23.3736489,True,86990
sc diacostampet srl,RO,Romania,project,,,,,,,Romania,Județul Hunedoara,Municipiul Petroșani,Petroșani,,Strada Livezeni,3,"str. Livezeni, nr. 3, Strada Livezeni 3, Petroșani, Romania",45.374262,23.368327,True,86990
sc euroelectric srl,RO,Romania,project,,,,,,,Romania,Județul Hunedoara,Municipiul Petroșani,Petroșani,332042,Strada Petru Maior,14,"Strada Petru Maior 14, Petroșani 332042, Romania",45.4085,23.3734,True,86990
s.c. apa serv valea jiului s.a.,RO,Romania,project,,,,,,,Romania,Județul Hunedoara,Municipiul Petroșani,Petroșani,332003,Strada Ion Creangă,16,"Strada Ion Creangă 16, Petroșani 332003, Romania",45.4133267,23.370586,True,86990
electro max srl,RO,Romania,project,,,,,,,Romania,Județul Hunedoara,Municipiul Petroșani,Petroșani,332061,Strada Lunca,36,"Strada Lunca 36, Petroșani 332061, Romania",45.408635,23.370123,True,86990
"colegiul economic ,,hermes""",RO,Romania,project,,,,,,,Romania,Județul Hunedoara,Municipiul Petroșani,Petroșani,,Strada Independenţei,1,"Strada Independenţei 1, Petroșani, Romania",45.4072183,23.3745503,True,86990
"colegiul tehnic ""matei corvin""",RO,Romania,project,,,,,,,Romania,Județul Hunedoara,Municipiul Hunedoara,Hunedoara,,Strada Victoriei,17,"Strada Victoriei 17, Hunedoara, Romania",45.752605,22.9058826,True,86810
sc agat prodex srl,RO,Romania,project,,,,,,,Romania,Hunedoara County,Hunedoara,Hunedoara,,,,"Hunedoara, Romania",45.7754944,22.9088337,True,86810
swiss trade srl,RO,Romania,project,,,,,,,Romania,Județul Hunedoara,Municipiul Hunedoara,Hunedoara,331112,Strada Stufit,,"2, Strada Stufit, Hunedoara 331112, Romania",45.7696,22.905,True,86810
sc thermo systems srl,RO,Romania,project,,,,,,,Romania,Județul Hunedoara,Municipiul Hunedoara,Hunedoara,,Strada Siemens Martin,,"Strada Siemens Martin, Hunedoara, Romania",45.7578339,22.8951001,True,86810
